Gen	t_n31	t_n32	t_n33	t_n34	t_n35	t_n36	t_n37	t_n38	t_n39	t_n40	t_n41	t_n42	t_n43	t_n44	t_n45	t_n46	t_n47	t_n48	t_n49	t_n50	t_n51	t_n52	t_n53	t_n54	t_n55	t_n56	t_n57	t_n58	t_n59	mu	sigma2	lnL
6046	0.8590237	0.6432953	0.2748166	0.6306230	0.4215918	0.1057041	0.0584130	0.7920896	0.7568021	0.5776670	0.5056208	0.2346765	0.4709976	0.3227813	0.7592313	0.7563019	0.7202179	0.5263064	0.5113385	0.3962119	0.3476357	0.1528222	0.0491304	0.5372928	0.4866357	0.2312914	0.4805200	0.0415266	0.1863837	0.1691372	0.1616919	-19.434
6048	0.8632847	0.6482449	0.2752742	0.4572760	0.3977626	0.1085253	0.0585102	0.7755032	0.7272367	0.5804911	0.4905227	0.2350673	0.4237439	0.3263977	0.7694777	0.7265665	0.6241263	0.6193006	0.4888937	0.4191750	0.3482146	0.1244287	0.0594806	0.5139457	0.4879093	0.2476796	0.4702967	0.0415957	0.2381588	0.1688561	0.1014387	-23.288
6050	0.7982499	0.6482449	0.3320960	0.5337191	0.4538928	0.0715912	0.0585102	0.7755032	0.7404303	0.5927471	0.4905227	0.2350673	0.4237439	0.3263977	0.7364688	0.7265665	0.6575845	0.6032168	0.5393334	0.4049907	0.3807610	0.1244287	0.0594806	0.5139457	0.4721660	0.2476796	0.4702967	0.0415957	0.2381588	0.1688561	0.1014387	-26.647
6052	0.8038663	0.6482449	0.3320960	0.5076493	0.4733385	0.0715912	0.0585102	0.7632913	0.7404303	0.5927471	0.5918179	0.1476810	0.3866677	0.3163805	0.7225079	0.6918449	0.6678272	0.6034740	0.5218136	0.3887026	0.3807610	0.1244287	0.0594806	0.5139457	0.4925669	0.2953897	0.4702967	0.0415957	0.2381588	0.1688561	0.1014387	-26.092
6054	0.9515885	0.6223868	0.3541568	0.5952144	0.4787395	0.1162452	0.0692624	0.9274859	0.8482639	0.7016731	0.5964255	0.1748195	0.3958142	0.2869788	0.8926444	0.7887234	0.7269810	0.6354391	0.5699426	0.5345083	0.3762420	0.1472943	0.0704110	0.6240889	0.5958661	0.2680341	0.5567206	0.1061159	0.2819239	0.1426433	0.1465842	-23.692
6056	0.9400226	0.7155634	0.3541568	0.6288369	0.4787395	0.1895029	0.0136863	0.9157141	0.8482639	0.6904812	0.5507356	0.0925358	0.3974390	0.2536839	0.8700899	0.7887234	0.7558959	0.6354391	0.6214407	0.5808100	0.4644956	0.1472943	0.0704110	0.6275434	0.5711387	0.2680341	0.5567206	0.1061159	0.2873222	0.1426433	0.1046070	-20.787
6058	1.0069868	0.8302983	0.3541568	0.7461515	0.4787395	0.1895029	0.1666914	0.9072155	0.8482639	0.6904812	0.5606465	0.1899265	0.4074545	0.2536839	0.8691394	0.8076488	0.7756825	0.6996358	0.6160784	0.5500092	0.4644956	0.1472943	0.0522898	0.5906898	0.5713941	0.2680341	0.5567206	0.1061159	0.2873222	0.1477631	0.0824933	-19.293
6060	0.9242688	0.8277244	0.3541568	0.7461515	0.4787395	0.2034221	0.0315667	0.9084232	0.9004277	0.6904812	0.5606465	0.2548666	0.4074545	0.1972428	0.8874602	0.8313708	0.7437217	0.6825391	0.5886248	0.5282711	0.4644956	0.1374356	0.0210958	0.5906898	0.5784500	0.2680341	0.5567206	0.1061159	0.1813562	0.1477631	0.1209553	-23.726
6062	0.9336360	0.8030425	0.3541568	0.6252174	0.4933174	0.1929540	0.0973984	0.9092368	0.9004277	0.7211155	0.5253971	0.2330425	0.4074545	0.1695564	0.9039717	0.8294742	0.7488927	0.7440231	0.7115419	0.5537514	0.4858003	0.1374356	0.0132245	0.5906898	0.5658157	0.2680341	0.5567206	0.1061159	0.1863171	0.1477631	0.0908009	-26.985
6064	0.9389972	0.6997383	0.3541568	0.6724143	0.5548189	0.2323056	0.0973984	0.9342583	0.9004277	0.7211155	0.5253971	0.1751270	0.3145239	0.1695564	0.7899425	0.7782759	0.7632896	0.7542150	0.7382890	0.5537514	0.4858003	0.1374356	0.0167772	0.5906898	0.5794340	0.2680341	0.5355278	0.1061159	0.1863171	0.1564711	0.0908009	-25.514
6066	1.0461100	0.7266667	0.3654018	0.5895998	0.5087642	0.1162065	0.1004909	1.0001474	0.9290177	0.6398607	0.5420793	0.2110660	0.3245105	0.1447024	0.9469024	0.9053981	0.8104959	0.7845240	0.7690928	0.7248343	0.6054631	0.2145034	0.0029242	0.7133928	0.5740674	0.3593447	0.5178616	0.1094852	0.1922330	0.1577330	0.1456353	-22.459
6068	1.0086000	0.6102337	0.2346993	0.5265315	0.4649628	0.1327279	0.1004909	0.9789878	0.9290177	0.7058887	0.5791181	0.1355104	0.3245105	0.1567511	0.9757388	0.8723572	0.8518759	0.8443657	0.7592268	0.7443805	0.6054631	0.2145034	0.0113892	0.6638690	0.5887933	0.4754170	0.4453729	0.1651138	0.2694560	0.1549094	0.1695390	-30.407
6070	1.0200185	0.6800904	0.3294892	0.5265412	0.4649628	0.1086262	0.1004909	0.9833172	0.9529602	0.7058887	0.6934337	0.2562061	0.3245105	0.2215313	0.9661939	0.8989803	0.8682602	0.8482629	0.8010454	0.6477795	0.6054631	0.1731308	0.0238724	0.6638690	0.5887933	0.4754170	0.5698564	0.1651138	0.2694560	0.1597081	0.1386586	-29.226
6072	1.0242868	0.5943822	0.3308679	0.5436240	0.4652702	0.1090807	0.1009114	0.9849552	0.8494438	0.7357905	0.6020981	0.2572782	0.3258685	0.2224584	0.9246614	0.8776937	0.8639186	0.7194134	0.6915682	0.6317102	0.4984474	0.1738552	0.0239723	0.6666470	0.6369152	0.4774064	0.5348790	0.1658047	0.2986925	0.1590426	0.1386586	-27.668
6074	0.9928100	0.5642919	0.2634731	0.5486547	0.4133932	0.1374296	0.0028412	0.9812774	0.8494438	0.7076786	0.6020981	0.2572782	0.2363946	0.2053273	0.9201705	0.8944141	0.8675123	0.8245587	0.7621685	0.5724394	0.5551896	0.1028900	0.0472916	0.6817264	0.5662733	0.4774064	0.5220608	0.1317655	0.2986925	0.1474703	0.1522636	-25.004
6076	0.9977539	0.5875158	0.2634731	0.5639536	0.4133932	0.1374296	0.0150858	0.9727273	0.8494438	0.7851237	0.6020981	0.1889354	0.2284720	0.2053273	0.9546146	0.8944141	0.8621711	0.8195566	0.6745346	0.5724394	0.5551896	0.1028900	0.0472916	0.6664482	0.5696489	0.4789093	0.5675636	0.1317655	0.2986925	0.1474703	0.1522636	-23.669
6078	0.9977539	0.5875158	0.2634731	0.4456049	0.4133932	0.0749332	0.0097751	0.9312970	0.8654029	0.7288857	0.7036166	0.1889354	0.2284720	0.2087995	0.8972574	0.8961559	0.8634128	0.7535042	0.7474907	0.5933237	0.5551896	0.1766257	0.1083434	0.6459445	0.6351173	0.4789093	0.6042484	0.1778041	0.4120492	0.1333939	0.0714287	-31.789
6080	1.0137896	0.6393610	0.3265705	0.6125726	0.4200372	0.0320768	0.0099322	0.9383606	0.8793115	0.7406001	0.7149250	0.2781426	0.3397028	0.2688598	0.9119542	0.9028881	0.8667176	0.7729344	0.6978802	0.6398669	0.5641124	0.1794644	0.1052883	0.6563259	0.6562006	0.5034548	0.6139597	0.1584569	0.4186715	0.1312839	0.1141956	-24.082
6082	0.8472936	0.5867577	0.2843031	0.5425708	0.3656725	0.0349728	0.0039347	0.8155901	0.7912304	0.7298818	0.6223936	0.3383486	0.3440777	0.2340618	0.8028742	0.7917436	0.7859579	0.7133067	0.6075549	0.5286336	0.4911004	0.1643574	0.1470181	0.5713789	0.5535734	0.4382936	0.5534113	0.1379481	0.2176490	0.1508019	0.0587815	-23.079
6084	0.7429966	0.4931927	0.2493070	0.3667798	0.3162553	0.0414482	0.0034503	0.7325165	0.7056824	0.6400375	0.5457805	0.2966998	0.3017237	0.2052501	0.7204867	0.6973675	0.6840097	0.6838752	0.6699969	0.5080089	0.4306487	0.1441259	0.1289210	0.5010454	0.4354044	0.3798372	0.4288676	0.1209675	0.1457072	0.1719705	0.0587815	-22.787
6086	0.9590904	0.6034938	0.3050638	0.4700952	0.4489592	0.0507179	0.0138345	0.9072511	0.8851455	0.7831799	0.7310756	0.3630558	0.3692033	0.2511536	0.8792665	0.8639692	0.8495215	0.7513483	0.6869848	0.5615779	0.5269620	0.1763593	0.1577538	0.6131027	0.6085396	0.3335753	0.5743054	0.1480215	0.1782942	0.1405393	0.0756138	-27.433
6088	0.9033866	0.6034938	0.1777272	0.5655073	0.4489592	0.0434821	0.0138345	0.9009737	0.8512993	0.8421970	0.6776603	0.3600565	0.3692033	0.2511536	0.8810858	0.8229681	0.7762093	0.7623008	0.7076536	0.6083001	0.5269620	0.1745581	0.1577538	0.6131027	0.6059293	0.2293359	0.5743054	0.1266975	0.2220560	0.1405393	0.0756138	-21.095
6090	0.9033866	0.5803119	0.1579435	0.5655073	0.4788553	0.0372145	0.0138345	0.8877995	0.8736712	0.8053379	0.6776603	0.3600565	0.3692033	0.2396452	0.8810446	0.8013298	0.7262290	0.7256227	0.6734717	0.6083001	0.5215576	0.2110726	0.1577538	0.6131027	0.6090811	0.2755556	0.4727508	0.1266975	0.1785042	0.1277750	0.0474217	-25.039
6092	0.8425233	0.5335105	0.1473024	0.5274077	0.3088702	0.0398617	0.0129024	0.7980353	0.7596191	0.6781787	0.5467554	0.3357986	0.3443291	0.2234997	0.7718267	0.7334307	0.6915995	0.6892396	0.6280983	0.5904388	0.4864190	0.1968522	0.1498087	0.5717965	0.4851438	0.3390070	0.4690177	0.1181616	0.1664779	0.1370054	0.0704030	-21.028
6094	0.8102016	0.5681986	0.1451879	0.5652208	0.3044365	0.0247605	0.0127172	0.7740522	0.7377838	0.6684437	0.6336621	0.4140815	0.3393864	0.2202915	0.7599913	0.7410669	0.6816718	0.6509384	0.5985747	0.5687144	0.4794366	0.1940264	0.1227411	0.6758101	0.5538376	0.2622063	0.4733126	0.1498714	0.1640882	0.1398634	0.0513533	-30.044
6096	0.8549345	0.5835337	0.1554984	0.5652208	0.3044365	0.0411368	0.0103391	0.7787926	0.7377838	0.6465792	0.5725748	0.4035787	0.2686978	0.1800286	0.7418885	0.7410669	0.6330833	0.6042924	0.6001696	0.5270401	0.3611160	0.1627035	0.1227411	0.6384066	0.6239829	0.2622063	0.5724079	0.1498714	0.2158837	0.1450230	0.0755478	-26.215
6098	0.9610550	0.7131392	0.2827450	0.6907589	0.4918314	0.0502734	0.0456099	0.9342353	0.8437785	0.8173685	0.6908051	0.4932154	0.3945748	0.2200138	0.9126353	0.8850540	0.7435305	0.7407065	0.7106949	0.6402295	0.3883750	0.1847826	0.0799645	0.7842373	0.7250124	0.3069892	0.6995422	0.1831586	0.3325963	0.1167355	0.0554384	-31.782
6100	0.9610550	0.7452457	0.2810413	0.6982718	0.6832841	0.1344035	0.0158064	0.9427336	0.9334882	0.7775248	0.6908051	0.4932154	0.3945748	0.2860398	0.9351327	0.8850540	0.7957672	0.7910920	0.7106949	0.5812480	0.4836664	0.1847826	0.0799645	0.7842373	0.6768775	0.3629460	0.6346087	0.1831586	0.3325963	0.1167355	0.0554384	-31.474
6102	0.9610550	0.7452457	0.2026963	0.7434471	0.6144077	0.1344035	0.0158064	0.9115492	0.8649710	0.7939745	0.6903606	0.4932154	0.3945748	0.2860398	0.8855195	0.8536721	0.8532525	0.8164019	0.7268556	0.5812480	0.5072031	0.1847826	0.0799645	0.7215409	0.6367066	0.5008879	0.6346087	0.1831586	0.3325963	0.1167355	0.0537380	-34.084
6104	0.9657610	0.7847218	0.2126526	0.7799650	0.6428525	0.1410053	0.0292617	0.9615652	0.9573344	0.8437684	0.7568691	0.6115735	0.3610146	0.3000900	0.9533387	0.9512500	0.9213222	0.7319774	0.7020637	0.6097987	0.5321167	0.1938591	0.0838923	0.7562867	0.7544026	0.5413217	0.7393751	0.1361757	0.2545472	0.1234472	0.0537380	-30.603
6106	0.8314466	0.6040511	0.1830777	0.5903621	0.5534470	0.0568064	0.0251921	0.8279980	0.8241919	0.7211291	0.6516066	0.4844919	0.3108060	0.2583546	0.8227587	0.8189537	0.7085918	0.6497964	0.6115089	0.4536871	0.4178928	0.1490304	0.0722249	0.6511052	0.6391592	0.4660367	0.6177173	0.1172369	0.2191458	0.1368473	0.0370059	-29.714
6108	0.6601697	0.5134292	0.1434388	0.4653645	0.4336180	0.0680525	0.0197376	0.6486409	0.6457429	0.5223131	0.5105247	0.2399021	0.2720729	0.2024172	0.6379882	0.6143514	0.5840568	0.5358535	0.4440722	0.3544026	0.3274132	0.1167633	0.0565872	0.5003305	0.4949733	0.3651332	0.4839729	0.0741288	0.1112590	0.1746646	0.0370059	-29.848
6110	0.9785107	0.7610103	0.2126066	0.5856763	0.5360444	0.0801586	0.0660203	0.9649416	0.9571270	0.7335983	0.6544083	0.3555855	0.3523655	0.2478953	0.9571812	0.9105982	0.7953361	0.7032816	0.5835107	0.5120277	0.4351605	0.1431401	0.0838742	0.7415952	0.7271865	0.5412044	0.7055720	0.1098745	0.2021386	0.1178406	0.0411032	-34.057
6112	0.9785107	0.6756389	0.1964956	0.6026526	0.5923144	0.1576331	0.0660203	0.9575475	0.9571270	0.6716549	0.6544083	0.3555855	0.3523655	0.2478953	0.9527426	0.9388164	0.8693860	0.7328352	0.6708815	0.4653948	0.4351605	0.1431401	0.0838742	0.8088389	0.7277652	0.4581927	0.7168983	0.1098745	0.2021386	0.1178406	0.0299459	-25.146
6114	0.9836074	0.6700972	0.1964956	0.6586562	0.5307050	0.1576331	0.0078744	0.9607278	0.9571270	0.8698798	0.8682391	0.3555855	0.4640229	0.2741057	0.9478349	0.9202147	0.9018161	0.8211169	0.6708815	0.5264725	0.4606990	0.1431401	0.0838742	0.7635479	0.7343945	0.4581927	0.7168983	0.2099751	0.3133176	0.1178406	0.0299459	-33.932
6116	0.9476957	0.6456319	0.1386280	0.6346086	0.4946374	0.0409903	0.0051343	0.9229857	0.9180318	0.8672563	0.7841896	0.3426030	0.4470814	0.2640981	0.9208494	0.8990085	0.8189191	0.7911378	0.6463875	0.4637504	0.4305346	0.2274591	0.1190796	0.7356707	0.7293259	0.3260998	0.6566926	0.2023089	0.2369335	0.1223060	0.0471181	-27.126
6118	0.9476957	0.5373641	0.2646803	0.5081413	0.4925180	0.0474278	0.0051343	0.9383575	0.9180318	0.8672563	0.7813463	0.5039871	0.4470814	0.2640981	0.9128672	0.8990085	0.8189191	0.6497239	0.6474299	0.4472323	0.3684005	0.2274591	0.0332494	0.7529509	0.6944343	0.3188388	0.6566926	0.2023089	0.1795542	0.1223060	0.0471181	-28.967
6120	0.8994738	0.5272962	0.1940383	0.5195932	0.4674571	0.0450145	0.0151326	0.8987856	0.8713192	0.8231274	0.7523579	0.5308754	0.3799682	0.2506599	0.8890459	0.8532639	0.7395550	0.6600868	0.5986328	0.4516542	0.3496550	0.2002986	0.0315575	0.6614840	0.6244754	0.3026152	0.6232779	0.1622744	0.1704179	0.1288630	0.0471181	-25.520
6122	0.9754734	0.5730615	0.1459505	0.5656505	0.5069541	0.1313405	0.0164113	0.9498936	0.9449399	0.8704517	0.8159272	0.6230283	0.4120730	0.2453071	0.9275427	0.9253591	0.7458783	0.7038550	0.6492133	0.4898160	0.3791986	0.2172225	0.0342239	0.7173750	0.6772395	0.2585748	0.6759408	0.1759855	0.3268679	0.1188232	0.0471181	-29.715
6124	0.9516556	0.5730574	0.1416075	0.5699600	0.5069541	0.0402936	0.0164113	0.9435794	0.9162414	0.8381607	0.8159272	0.5570707	0.4120730	0.2453071	0.9287984	0.9253591	0.8518688	0.7111869	0.6911323	0.4836774	0.4178520	0.2172225	0.1515486	0.7209816	0.6997641	0.2657158	0.6759408	0.1759855	0.3441079	0.1188232	0.0323687	-26.513
6126	0.9516556	0.6260860	0.1957308	0.5699600	0.5069541	0.1695211	0.0164113	0.9417351	0.8931081	0.8351301	0.7409418	0.4238762	0.4120730	0.2453071	0.9139208	0.8552984	0.7957432	0.7869536	0.6911323	0.5496906	0.4178520	0.2172225	0.1515486	0.7209816	0.6827284	0.2657158	0.6399768	0.1759855	0.2542133	0.1188232	0.0323687	-26.824
6128	0.9798655	0.5642429	0.1207832	0.5508085	0.5069541	0.0139617	0.0134368	0.9095994	0.8579728	0.7812650	0.6743748	0.4238762	0.2886547	0.2453071	0.8944262	0.8853193	0.8626756	0.8545160	0.7611513	0.6073778	0.4834859	0.2411682	0.1738238	0.7165891	0.6651908	0.2657158	0.6399768	0.1759855	0.1609766	0.1188232	0.0443446	-28.047
6130	0.8278705	0.5276017	0.1306603	0.4733040	0.4244694	0.0931930	0.0227815	0.7826526	0.7183751	0.6319792	0.5702621	0.4243124	0.3204273	0.2037397	0.7515840	0.7412721	0.7036446	0.6516605	0.6134677	0.5085535	0.4290996	0.1679775	0.0594809	0.5999954	0.5468070	0.2669048	0.5358484	0.1473516	0.1667494	0.1419134	0.0611705	-30.865
6132	0.7914556	0.4703148	0.1249131	0.4113610	0.4057986	0.0475819	0.0217794	0.7541708	0.7399009	0.6089090	0.5681019	0.4056485	0.3574255	0.1728396	0.7467296	0.7053767	0.6636663	0.6225280	0.5379389	0.4857291	0.4102251	0.1217688	0.0566579	0.5868591	0.5715512	0.3372329	0.5122785	0.0800602	0.1594147	0.1590480	0.0393528	-29.720
6134	0.7914556	0.4703148	0.1899200	0.4178364	0.3843213	0.0260402	0.0217794	0.7871646	0.7399009	0.6008437	0.5397091	0.2915543	0.2755827	0.1444916	0.7580950	0.7480345	0.6582504	0.6212225	0.5175642	0.5061586	0.4102251	0.0921262	0.0895812	0.6445178	0.5206331	0.3711400	0.4654929	0.1132609	0.2223942	0.1590480	0.0393528	-25.048
6136	1.0672391	0.5732402	0.2560978	0.5634319	0.5256732	0.0388109	0.0293685	1.0635175	1.0003857	0.8102083	0.7706770	0.3592073	0.4900816	0.1889970	1.0552099	1.0510550	1.0001377	0.8592431	0.7605277	0.6825301	0.3711893	0.1242277	0.1207958	0.7753827	0.7020482	0.3551914	0.6276944	0.1527267	0.2998877	0.1179487	0.0440147	-24.196
6138	1.0482520	0.5499269	0.2104993	0.5385106	0.5163210	0.1400546	0.0288460	1.0482438	0.9825879	0.7957939	0.6180991	0.3528167	0.4813626	0.1856346	1.0363848	1.0306387	0.8519623	0.8413354	0.7469972	0.6225581	0.3645855	0.1467476	0.1186467	0.8775188	0.6324564	0.4800437	0.6165272	0.1500096	0.2945524	0.1225342	0.0440147	-30.828
6140	0.8826784	0.4677514	0.1772505	0.4393929	0.4347670	0.2046054	0.0242897	0.8778854	0.7731147	0.6277228	0.5204691	0.2970885	0.3363644	0.2339884	0.8383359	0.7802831	0.7399768	0.7272386	0.6602329	0.5242237	0.3700585	0.1235685	0.0369527	0.5860905	0.4968823	0.4042198	0.4311505	0.1263153	0.2480272	0.1455192	0.0604347	-25.632
6142	0.9138255	0.4448753	0.1772505	0.4413452	0.4347670	0.0767427	0.0242897	0.8614250	0.7731147	0.5629279	0.5017393	0.2970885	0.3363644	0.2010284	0.7864555	0.7802831	0.7399768	0.7078143	0.5615341	0.4302647	0.3700585	0.1235685	0.0369527	0.5435671	0.4819512	0.2854661	0.4524496	0.0651470	0.2480272	0.1455192	0.0417710	-24.916
6144	0.8799138	0.4448753	0.1772505	0.4399833	0.4347670	0.0767427	0.0431356	0.8756957	0.7083970	0.6061339	0.5584485	0.2042674	0.3273497	0.2010284	0.8126687	0.8076855	0.7812864	0.5909265	0.5350492	0.5206486	0.3543924	0.1018316	0.0369527	0.5963490	0.5198662	0.3725790	0.4524496	0.0725960	0.2480272	0.1455192	0.0417710	-30.989
6146	0.8221970	0.4479829	0.1905067	0.4125839	0.4125075	0.1002701	0.0847029	0.8155521	0.7444117	0.6086012	0.5269529	0.2449842	0.3215135	0.1907360	0.8138038	0.7975502	0.6724930	0.5120597	0.5032015	0.4075411	0.3362479	0.1667142	0.0350607	0.6393469	0.6234906	0.2961428	0.4292847	0.0959654	0.2488721	0.1677398	0.0417710	-29.314
6148	0.8221970	0.4265830	0.1905067	0.4129718	0.4125075	0.1813285	0.0847029	0.8206964	0.6987033	0.6086012	0.4979752	0.2370800	0.3215135	0.1557715	0.7995065	0.7975502	0.6871451	0.6804255	0.5720089	0.4271923	0.3456394	0.1667142	0.1064649	0.5930913	0.4475157	0.2319398	0.4292847	0.0959654	0.1609252	0.1496854	0.0417710	-26.026
6150	0.8221970	0.4215351	0.1905067	0.4156644	0.4125075	0.1813285	0.0388104	0.8074454	0.6987033	0.6858356	0.6256198	0.2370800	0.3215135	0.1557715	0.8002485	0.7975502	0.6187777	0.6101897	0.5291670	0.4582536	0.3456394	0.1329175	0.1064649	0.4759443	0.4310727	0.1745799	0.3360415	0.0959654	0.1609252	0.1496854	0.0417710	-39.491
6152	0.9951066	0.5815169	0.2305706	0.5627595	0.4992585	0.2494879	0.0193918	0.9871325	0.8877738	0.7234795	0.5581867	0.2869384	0.3772826	0.1885306	0.9357881	0.9198632	0.8417852	0.6626899	0.5993627	0.5546252	0.3539131	0.1608703	0.0967013	0.6309247	0.6131310	0.2618940	0.5200088	0.2324981	0.1320852	0.1236761	0.0417710	-34.123
6154	0.9871746	0.5815169	0.2305706	0.5616582	0.4415789	0.2494879	0.0004808	0.9335752	0.8966618	0.6153940	0.5279172	0.4482941	0.2862211	0.1512740	0.9306357	0.9247235	0.8580406	0.8405567	0.5993627	0.5546252	0.3898877	0.1624766	0.0967013	0.6309247	0.5823444	0.3792198	0.5095476	0.2324981	0.1472055	0.1236761	0.0480353	-32.532
6156	0.9490950	0.5815169	0.2305706	0.5233770	0.4415789	0.1976089	0.1182130	0.9405393	0.8852997	0.6566812	0.5834018	0.3423573	0.2862211	0.2060676	0.9282773	0.9189618	0.8431441	0.7049188	0.6552928	0.5995631	0.4714370	0.1624766	0.0967013	0.6309247	0.6084198	0.3792198	0.5421792	0.1375447	0.2239967	0.1236761	0.0444081	-22.475
6158	0.9627182	0.5913438	0.2305706	0.5179247	0.4559070	0.1628808	0.1182130	0.9325509	0.8852997	0.6597190	0.6181401	0.3423573	0.2940169	0.2060676	0.9229581	0.9189618	0.7855393	0.6676102	0.6635149	0.6264968	0.4714370	0.1624766	0.0967013	0.6154904	0.5663895	0.3116630	0.5421792	0.1375447	0.2028306	0.1236761	0.0444081	-25.254
6160	0.9627182	0.5404039	0.1348784	0.4950635	0.4559070	0.1597356	0.0509766	0.9325509	0.8852997	0.8057653	0.6804581	0.3234148	0.2927721	0.1838691	0.8789345	0.8583550	0.8102293	0.6646206	0.6387208	0.5285416	0.4714370	0.1624766	0.0560686	0.6046939	0.5865734	0.4110459	0.5023654	0.1375447	0.2028306	0.1336934	0.0444081	-27.861
6162	0.9627182	0.4978449	0.1348784	0.4591623	0.3789642	0.1217477	0.0509766	0.9047653	0.8853485	0.8203839	0.6804581	0.3234148	0.2754074	0.1838691	0.8759067	0.8595880	0.7975771	0.7908385	0.7328465	0.6008303	0.3734526	0.1624766	0.1038041	0.6046939	0.5066924	0.4235999	0.5023654	0.1375447	0.1547051	0.1336934	0.0444081	-31.237
6164	0.7597279	0.4699362	0.1093079	0.4352676	0.4190918	0.1850648	0.0426255	0.7596400	0.7257434	0.6469717	0.5630325	0.2704320	0.2519287	0.1537471	0.7514314	0.7216199	0.7043891	0.6678186	0.5491936	0.3934140	0.3122724	0.1593707	0.1280874	0.5485250	0.5140784	0.2756030	0.4200664	0.1150117	0.1293609	0.1598865	0.0289888	-30.377
6166	0.8688770	0.5364224	0.1250120	0.5002226	0.4793021	0.2780465	0.0499463	0.8494194	0.8300099	0.6961268	0.6439226	0.4614521	0.3142361	0.1570842	0.8367327	0.8357566	0.7785014	0.7439324	0.6280232	0.5827176	0.4565353	0.1822672	0.1464895	0.6273308	0.5423129	0.3441967	0.4042168	0.1315353	0.2039398	0.1398015	0.0565569	-26.965
6168	0.8949282	0.5103259	0.1250120	0.4968714	0.4793021	0.3065122	0.0647699	0.8606857	0.8300099	0.6961268	0.6560421	0.2786668	0.2730948	0.1818073	0.8230956	0.8173610	0.7823628	0.7439324	0.6239929	0.5914055	0.4565353	0.1329405	0.0648390	0.6273308	0.5750814	0.2772505	0.4042168	0.1315353	0.2039398	0.1398015	0.0565569	-29.629
6170	0.7255489	0.4244359	0.0681083	0.4198068	0.3973884	0.1931343	0.1500792	0.7127126	0.6228222	0.5771573	0.4902053	0.3690062	0.2264223	0.1507360	0.7074541	0.6666888	0.6570817	0.5878882	0.5030926	0.4863303	0.4446180	0.1105854	0.0676212	0.5201187	0.3839971	0.1953502	0.3351353	0.0671664	0.1690861	0.1686188	0.0705520	-28.776
6172	0.7179660	0.4244359	0.0736613	0.4204897	0.3973884	0.1736204	0.1382427	0.7096574	0.6977008	0.6038713	0.4922475	0.2791687	0.2264223	0.1507360	0.7018964	0.6852463	0.6554532	0.6017446	0.5282007	0.4967176	0.4446180	0.1105854	0.0687191	0.4205320	0.3835538	0.2326324	0.3351353	0.0671664	0.1131667	0.1799487	0.0697435	-24.238
6174	0.9332178	0.5458863	0.1325080	0.5388503	0.5165285	0.2256731	0.1796889	0.9248875	0.9068770	0.8224335	0.7545948	0.3628656	0.4327589	0.2013348	0.9126299	0.8870203	0.8523120	0.8181275	0.7435494	0.7078878	0.5472740	0.1437397	0.0893216	0.5466107	0.4090584	0.2383222	0.4042988	0.0873033	0.1673691	0.1384426	0.0457403	-28.424
6176	0.9332178	0.5458863	0.1585561	0.5372100	0.5165285	0.2175151	0.1796889	0.9203509	0.9093513	0.8473957	0.7395666	0.3628656	0.4294646	0.2673464	0.9120434	0.9027401	0.8212663	0.7455323	0.7435494	0.6292375	0.6018916	0.1437397	0.0777280	0.5466107	0.4767752	0.3144374	0.4299118	0.0873033	0.1936946	0.1384426	0.0680224	-24.137
6178	0.8491801	0.5185971	0.1442779	0.5058965	0.4700143	0.1692527	0.1635076	0.8429664	0.8274628	0.7378972	0.6729854	0.3229528	0.3907906	0.2432714	0.8391118	0.8149407	0.7959588	0.7943166	0.6856324	0.6272007	0.5482742	0.1307957	0.0707285	0.4749323	0.4601071	0.3823494	0.4253219	0.1176460	0.2657278	0.1521433	0.1040520	-25.280
6180	1.0463310	0.6389978	0.1777744	0.6376362	0.5791357	0.2856023	0.2014686	1.0358113	1.0195717	0.8665614	0.8292299	0.3979315	0.4127724	0.2997508	1.0083215	0.9863186	0.9450804	0.8826287	0.8317635	0.7608282	0.6755650	0.1177691	0.0199129	0.8385316	0.6211915	0.3591480	0.5451413	0.1845248	0.2032331	0.1234763	0.1040520	-22.884
6182	1.0463310	0.7099889	0.2821069	0.6689647	0.5791357	0.3563088	0.2014686	1.0331092	1.0195717	0.8972546	0.8343830	0.3979315	0.4127724	0.2997508	1.0247540	0.9184012	0.9132160	0.8662213	0.8437922	0.6825060	0.5056901	0.1672088	0.0754637	0.7863126	0.5790204	0.4156136	0.5451413	0.1845248	0.2032331	0.1207893	0.1040520	-27.592
6184	1.0463310	0.6859822	0.2027954	0.6774786	0.5791357	0.3563088	0.2014686	1.0376784	1.0195717	0.8314162	0.7732770	0.3979315	0.4127724	0.2997508	0.9841346	0.9553043	0.8557581	0.8499231	0.7978155	0.6277742	0.5304863	0.1672088	0.0940730	0.7863126	0.5988111	0.4156136	0.5451413	0.0987597	0.3555490	0.1337765	0.1040520	-15.723
6186	1.0039185	0.6307068	0.1945752	0.5803251	0.5556608	0.3418660	0.1933021	0.9900625	0.9782439	0.7977152	0.7419326	0.3818015	0.4110357	0.2127912	0.9453587	0.8864563	0.8211084	0.8122677	0.6635014	0.6046324	0.4174889	0.1148940	0.0746647	0.6841762	0.5990725	0.3987669	0.5500088	0.0947565	0.2383935	0.1394281	0.1164372	-19.539
